Diet_type;Recipe_name;Cuisine_type;Protein_g;Carbs_g;Fat_g;Extraction_day;Extraction_time
vegan;Southwestern Crispy Fish Taco Salad;american;11547;25863;2436;16/10/2022;20:08:53
vegan;Sinless Sticky Toffee Pecan Pudding recipes;british;2685;62568;13741;16/10/2022;20:08:53
vegan;Kentucky fried seitan;mediterranean;31743;70399;53441;16/10/2022;20:08:53
vegan;Quinoa Maki with Avocado and Cajun Portobello Fillets;american;300;11555;9936;16/10/2022;20:08:53
vegan;Indian Stuffed Eggplant;mediterranean;6639;32751;15181;16/10/2022;20:08:53
vegan;Spicy Peanut Noodle Salad With Cucumbers, Red Peppers, and Basil (Vegan) Recipe;american;9738;28455;12874;16/10/2022;20:08:53
vegan;Vegan Pumpkin Pie Squares with Gluten-Free Graham Cracker Crust recipes;american;1297;24028;9585;16/10/2022;20:08:53
vegan;Lemon Glazed Spice Cake With Whipped Cream;american;2985;48283;7811;16/10/2022;20:08:53
vegan;Cozy Yellow Curry Vegetable Soup;indian;469;13601;9004;16/10/2022;20:08:53
vegan;Japanese Udon With Mushroom-Soy Broth, Stir-Fried Mushrooms, and Cabbage (Vegan) Recipe;american;682;201;316;16/10/2022;20:08:53
vegan;Tempeh, Pepper, and Spinach-Pesto Sandwich;mediterranean;8815;16482;7816;16/10/2022;20:08:53
vegan;Sweet potato & black bean chilli with zesty quinoa;south american;7017;3022;6607;16/10/2022;20:08:53
vegan;ULTIMATE RAW VEGAN PIZZA (LOW-FAT, OIL-FREE, SALT-FREE) recipes;italian;2697;14783;581;16/10/2022;20:08:53
vegan;Oven Roasted Portobello Mushrooms marinated in Balsamic (Vegan, Gluten Free) Vinegar, Shallots and Thyme;american;1023;8604;13;16/10/2022;20:08:53
vegan;Yellow Split Pea Soup recipes;french;12234;32546;6841;16/10/2022;20:08:53
vegan;Banana-Coconut Cake Recipe;caribbean;5536;106372;62142;16/10/2022;20:09:03
vegan;Party Vegan's Porcini-stuffed Seitan with Wild Mushroom Sauce Recipe;american;27314;43303;8955;16/10/2022;20:09:03
vegan;Steamed Buns with Tempura King Oyster Mushrooms and Agave-Miso Mayonnaise (Vegan) Recipe;japanese;7531;49892;89855;16/10/2022;20:09:03
vegan;Mexican Chocolate Cake;mexican;3767;46063;8747;16/10/2022;20:09:03
vegan;All the Veggies In Your Fridge, Stir-Fry (Low Oil, Vegan, GF);american;1096;12344;1573;16/10/2022;20:09:03
vegan;CHIPOTLE JACKFRUIT TACOS WITH SIMPLE GUAC AND LEMON ORANGE CREMA;mexican;3585;46312;10643;16/10/2022;20:09:03
vegan;Crispy Bánh Mì Spring Rolls With Creamy Chili Mayo Recipe;american;1293;3899;183134;16/10/2022;20:09:03
vegan;Mediterranean White Beans with Sun Dried Tomatoes, Mushrooms, Garlic and Thyme (vegan, gluten free);american;9657;25163;3086;16/10/2022;20:09:03
vegan;The Ultimate Rich and Creamy Vegan Ramen With Roasted Vegetables and Miso Broth Recipe;japanese;34;1557;912;16/10/2022;20:09:03
vegan;Jeweled Rice (Iranian / Persian Morausa Polo);middle eastern;6605;57285;20278;16/10/2022;20:09:03
vegan;Ginger-Apple Crumble Pie (Gluten And Dairy-Free);american;4369;4475;21305;16/10/2022;20:09:03
vegan;Look Ma No Dairy! - Creamy Parnsnip Soup with Granny Smith Apples (Vegan, Gluten Free);american;12536;32267;17022;16/10/2022;20:09:03
vegan;Sassy Springtime Rolls;south east asian;533;18963;3599;16/10/2022;20:09:03
vegan;Spicy Sauteed Kale with Pan Roasted Garlic, Currants and Sun Flower Seeds (Vegan, gluten free);american;2266;7451;505;16/10/2022;20:09:03
vegan;Don't Die on Me Man - A Comforting and Healing Spicy Soup (Vegan, Gluten Free);american;5594;10929;1987;16/10/2022;20:09:03
vegan;Maple Cinnamon Mashed Sweet Potatoes recipes;american;4197;40247;16237;16/10/2022;20:09:09
vegan;Sichuan Shirataki Sesame Noodle Salad With Cucumber, Sichuan Peppercorn, Chili Oil, and Peanuts (Vegan) Recipe;american;5467;20771;11188;16/10/2022;20:09:09
vegan;Basil Thai Noodles with Bison and Zucchini + Spicy Quick Pickled Cucumber;south east asian;13067;27048;12689;16/10/2022;20:09:09
vegan;Beetroot Tart Tatin;french;264;16198;18431;16/10/2022;20:09:09
vegan;Beetroot & squash Wellingtons with kale pesto;british;12544;61067;3329;16/10/2022;20:09:09
vegan;Warm Couscous Salad w/ Olives + Pine Nuts;french;4678;2016;8561;16/10/2022;20:09:09
vegan;15 Minute No Bake Energy Bites;american;2538;16643;3464;16/10/2022;20:09:09
vegan;"Carrot ""Lox""";british;253;1667;7;16/10/2022;20:09:09
vegan;Coconut Mashed Sweet Potatoes;american;2313;25362;4898;16/10/2022;20:09:09
vegan;Buckwheat Tortillas;mexican;4544;25523;4491;16/10/2022;20:09:09
vegan;Coconut chutney;indian;1196;4823;4749;16/10/2022;20:09:09
vegan;Rich Chocolate Ganache Topping Recipe;french;578;10365;3442;16/10/2022;20:09:09
vegan;Stuffed Mediterranean Baked Potato;mediterranean;3887;19905;932;16/10/2022;20:09:09
vegan;Sweet potato crisps;south american;38;49;676;16/10/2022;20:09:09
vegan;Tangerine Thyme Cooler;american;1356;28289;509;16/10/2022;20:09:09
vegan;Cashew Cream Recipe;american;5127;11282;1231;16/10/2022;20:09:09
vegan;Raspberry sorbet;french;664;26507;342;16/10/2022;20:09:09
vegan;Warm Shredded Carrot Salad with Carrot Greens;american;478;3716;1442;16/10/2022;20:09:09
vegan;"Creamy, Zesty ""Cheese"" Dip";american;7088;8186;6478;16/10/2022;20:09:16
vegan;Coconut Whipped Cream;american;1441;3464;13764;16/10/2022;20:09:16
vegan;Fudgy Oat Milk Frappuccino Dream;american;3575;17296;950;16/10/2022;20:09:16
vegan;Spinach & chickpea dhal;american;3986;10847;6816;16/10/2022;20:09:16
vegan;Apple Pie Overnight Oats Recipe;american;7441;18578;14231;16/10/2022;20:09:16
vegan;Georgian Spinach Walnut Dip- Ispanakhis Pkhali;american;1033;2449;4608;16/10/2022;20:09:16
vegan;Spicy roast chickpeas;american;2912;9328;1666;16/10/2022;20:09:16
vegan;Tuscan Tomato Soup;italian;5319;17427;3844;16/10/2022;20:09:16
vegan;Sesame stir-fry wrap;chinese;1455;5211;2285;16/10/2022;20:09:16
vegan;Black Bean-Sweet Potato Burritos;mexican;17391;77952;6098;16/10/2022;20:09:16
vegan;Tofu Scramble Fried Rice;asian;3395;11722;2808;16/10/2022;20:09:16
vegan;Mint Chocolate Chip Nice Cream;american;1098;1127;6185;16/10/2022;20:09:23
vegan;Minted green bean salad;american;1175;4665;4195;16/10/2022;20:09:23
vegan;Wilted Spinach Salad with Coconut Bacon;american;102;337;674;16/10/2022;20:09:23
vegan;Cucumber-Jalapeño Popsicles;american;627;7205;117;16/10/2022;20:09:23
vegan;Spaghetti Carbonara;italian;8988;23458;10478;16/10/2022;20:09:23
vegan;Bean, tomato & watercress salad;south american;9839;33135;3672;16/10/2022;20:09:23
vegan;Minted green bean salad;american;120;4797;4197;16/10/2022;20:09:23
vegan;Baked Almond Feta;mediterranean;4714;468;15491;16/10/2022;20:09:23
vegan;Raspberry ripple chia pudding;british;2018;8174;2328;16/10/2022;20:09:23
vegan;Indian Spiced Lentil Soup;indian;14681;47458;4073;16/10/2022;20:09:23
vegan;Classic Cashew Cheese;mediterranean;586;6787;6393;16/10/2022;20:09:23
vegan;Roasted Squash and Raw Carrot Soup Recipe;american;3624;27734;1263;16/10/2022;20:09:23
vegan;Keep it green sandwich;south east asian;1492;5341;3227;16/10/2022;20:09:23
vegan;Smoky Charred Cauliflower and Potato Soup With Kale Recipe;american;389;22869;3137;16/10/2022;20:09:23
vegan;Onigiri;south american;287;31265;2967;16/10/2022;20:09:23
vegan;Chilli-charred Brussels sprouts;mediterranean;2201;646;5728;16/10/2022;20:09:30
vegan;Colcannon Inspired, Spicy Asian Sweet Potato Salad;south american;4957;31805;4073;16/10/2022;20:09:30
vegan;Miso aubergines;japanese;2761;14346;1933;16/10/2022;20:09:30
vegan;Golden beet hummus;eastern europe;4089;11951;11269;16/10/2022;20:09:30
vegan;Eggplant Arrabbiata;french;6583;3701;7685;16/10/2022;20:09:30
vegan;Coconut Nice;american;4871;81939;26256;16/10/2022;20:09:30
vegan;Cashew “Hollandaise”;french;659;1361;4248;16/10/2022;20:09:30
vegan;ORANGE TARRAGON FRUIT LEATHER;american;105;7122;2536;16/10/2022;20:09:30
vegan;Roasted pear with walnut & ginger filling;american;1733;1760;6098;16/10/2022;20:09:30
vegan;Dairy Free Chocolate Coconut Ice Cream;american;102;7341;8647;16/10/2022;20:09:30
vegan;Hearty Winter Vegetable Soup Recipe;mediterranean;3401;16855;2155;16/10/2022;20:09:30
vegan;Spinach & chickpea curry;indian;7074;2220;2618;16/10/2022;20:09:30
vegan;Roasted cherry tomato and eggplant pasta;italian;7133;4547;906;16/10/2022;20:09:30
vegan;Cassava Bacon;american;1108;18649;2283;16/10/2022;20:09:30
vegan;Crispy Fried Chickpea Cake and Slaw Sandwiches Recipe;american;10228;46563;17032;16/10/2022;20:09:30
vegan;Linguine with avocado, tomato & lime;italian;2441;13768;3228;16/10/2022;20:09:30
vegan;Gluten Free Cauliflower Kale Pesto Pizza;italian;2586;424;8409;16/10/2022;20:09:30
vegan;Pumpkin Pie Tarts;american;12177;43162;29101;16/10/2022;20:09:36
vegan;Melon Milk Pops;american;1453;13336;1126;16/10/2022;20:09:36
vegan;Vegetarian Enchiladas;mexican;7042;27288;3495;16/10/2022;20:09:36
vegan;"""Chorizo"" Tacos From 'The VB6 Cookbook'";asian;9283;14399;7685;16/10/2022;20:09:36
vegan;Parsnip and Chestnut Bisque;french;1441;22576;5578;16/10/2022;20:09:36
vegan;Barley & broccoli risotto with lemon & basil;italian;1812;999;3115;16/10/2022;20:09:36
vegan;Butter bean & tomato salad;middle eastern;3838;12371;4677;16/10/2022;20:09:36
vegan;Fried Plantains With Black Beans, Roasted Poblanos, Avocado, and Pickled Red Onion Recipe;south american;4504;34994;31804;16/10/2022;20:09:36
vegan;Avocado hummus & crudités;mediterranean;5534;19209;4334;16/10/2022;20:09:36
vegan;Watermelon-Strawberry Popsicles;american;481;7654;169;16/10/2022;20:09:36
vegan;Dairy Free Tzatziki;mediterranean;3382;8814;6231;16/10/2022;20:09:36
vegan;Cook the Book: Lasagna with Roasted Cauliflower Ricotta and Spinach;italian;9605;12505;3769;16/10/2022;20:09:36
vegan;Mexican chocolate chickpea brownie;french;14086;70355;23335;16/10/2022;20:09:43
vegan;Squash & spinach fusilli with pecans;american;2633;12824;1996;16/10/2022;20:09:43
vegan;Guacamole & mango salad with black beans;mexican;3288;14389;2503;16/10/2022;20:09:43
vegan;Butter bean & tomato salad;middle eastern;3949;12657;4707;16/10/2022;20:09:43
vegan;Leek seeni sambol;japanese;642;4799;2382;16/10/2022;20:09:43
vegan;Parsnip gnocchi;french;486;27155;7889;16/10/2022;20:09:43
vegan;Soondubu Jjigae (Korean Soft Tofu Stew) Recipe;asian;13198;561;19038;16/10/2022;20:09:43
vegan;Syrian Hummus;mediterranean;6077;19469;12204;16/10/2022;20:09:43
vegan;Kohlrabi Fritters;south east asian;2712;7376;5602;16/10/2022;20:09:43
vegan;Luxury hummus;mediterranean;14812;46254;17466;16/10/2022;20:09:43
vegan;Strawberry-Mango Nice Cream;american;437;6968;198;16/10/2022;20:09:43
vegan;Peanut and Coke Sorbet Recipe;american;4668;27631;10294;16/10/2022;20:09:43
vegan;Tofu Tacos;asian;7468;18041;6677;16/10/2022;20:09:43
vegan;Fennel Pistachio Cauliflower Steaks;mediterranean;340;897;5978;16/10/2022;20:09:43
vegan;Quinoa and lentil salad with arugula;middle eastern;774;27233;6777;16/10/2022;20:09:43
vegan;Cauliflower steaks with roasted red pepper & olive salsa;american;1625;3991;393;16/10/2022;20:09:43
vegan;Asparagus & lemon spaghetti with peas;italian;3455;16406;3177;16/10/2022;20:09:43
vegan;Veggie tahini lentils;mediterranean;8445;22758;5923;16/10/2022;20:09:50
vegan;Roasted squash & red onion with pistachios;american;160;11548;4267;16/10/2022;20:09:50
vegan;Citrus Lime Tofu Salad;asian;2709;2025;3108;16/10/2022;20:09:50
vegan;Burnt leeks on toast with romesco;mediterranean;5201;25841;574;16/10/2022;20:09:50
vegan;Marinated Kale and Chickpea Salad With Sumac Onions Recipe;american;503;13585;3368;16/10/2022;20:09:50
vegan;Beefless Ground Beef;american;4135;1142;3261;16/10/2022;20:09:50
vegan;Veggie-loaded flatbread;mediterranean;5157;1878;7272;16/10/2022;20:09:50
vegan;Gluten-Free Apple and Walnut Pakoda/Fritters;american;216;15221;4209;16/10/2022;20:09:50
vegan;Beet Tartare;french;272;10807;6282;16/10/2022;20:09:50
vegan;Slow-Cooker Creamy Lentil Soup Freezer Pack;american;712;18475;160;16/10/2022;20:09:50
vegan;Egg-Free and Dairy-Free Pumpkin Pudding;british;1797;10825;9153;16/10/2022;20:09:50
vegan;Spaghetti with a Creamy Zucchini & Mint Sauce;french;3817;19422;1232;16/10/2022;20:09:50
vegan;Pesto Tortilla Pizza;italian;5656;26932;15567;16/10/2022;20:09:50
vegan;Gluten-Free Apple Hand Pies Recipe;american;235;4251;1011;16/10/2022;20:09:56
vegan;Veggie Sandwich;indian;987;4835;1098;16/10/2022;20:09:56
vegan;Toasted Paprika Chickpeas;mediterranean;3039;9903;2882;16/10/2022;20:09:56
vegan;Healthy Broccoli and Cheese Soup;american;6706;9778;801;16/10/2022;20:09:56
vegan;Garlic Mashed Cauliflower;mediterranean;1751;4952;4395;16/10/2022;20:09:56
vegan;Butternut Squash and Quinoa Pilaf;mediterranean;2877;16017;428;16/10/2022;20:09:56
vegan;Crispy sweet potatoes with chickpeas & tahini yogurt;mediterranean;5506;24611;10018;16/10/2022;20:09:56
vegan;Sweet potato Tex-Mex salad;mexican;5193;28357;914;16/10/2022;20:09:56
vegan;Mushroom Beet Black Bean Burger;american;6014;13846;2725;16/10/2022;20:09:56
vegan;Cauliflower Steaks with Olive Salsa and Roasted Tomato Sauce;american;2327;9618;2935;16/10/2022;20:09:56
vegan;Veggie olive wraps with mustard vinaigrette;american;684;3445;1326;16/10/2022;20:09:56
vegan;Smoky Potato and Caper Empanadas With Cilantro Sauce Recipe;south american;4815;37431;193024;16/10/2022;20:09:56
vegan;Aubergine & chickpea bites;french;6056;25979;5997;16/10/2022;20:09:56
vegan;Shortbread Pecan Pie Crust;american;3042;12938;15544;16/10/2022;20:09:56
vegan;Zucchini Cannelloni with Cashew sauce;italian;4287;8026;3437;16/10/2022;20:09:56
vegan;Sweet potato & cauliflower lentil bowl;indian;6652;22282;4741;16/10/2022;20:09:56
vegan;Summertime Lentil Salad With Mango;indian;1505;5105;1771;16/10/2022;20:09:56
vegan;Curried parsnip soup shots;american;3068;14137;3254;16/10/2022;20:10:03
vegan;Chilli & avocado salsa sweet potatoes;mexican;460;21241;4019;16/10/2022;20:10:03
vegan;Autumn Apple Pumpkin Soup;american;1638;14073;5033;16/10/2022;20:10:03
vegan;Cook the Book: Garlicky Mushrooms and Kale;american;2496;5066;931;16/10/2022;20:10:03
vegan;Raspberry-Banana Sorbet;french;1018;10783;489;16/10/2022;20:10:03
vegan;Miso roasted tofu with sweet potato;asian;8017;11544;7536;16/10/2022;20:10:03
vegan;Citrus Collards with Raisins Redux;american;665;920;1469;16/10/2022;20:10:03
vegan;My children love beet salad!;american;2129;9581;5029;16/10/2022;20:10:03
vegan;Edamame & Veggie Rice Bowl;japanese;958;4375;2611;16/10/2022;20:10:03
vegan;Sautéed Spinach;french;1423;1932;1081;16/10/2022;20:10:03
vegan;Tuscan Hummus;italian;7706;22887;7314;16/10/2022;20:10:03
vegan;Tangy Teriyaki Salmon;nordic;4311;3947;27651;16/10/2022;20:10:03
vegan;Graham Cracker Cinnamon Rolls (the best ever!);american;4153;39599;9471;16/10/2022;20:10:03
vegan;"""Chocomole"" Pudding";british;3732;4452;11705;16/10/2022;20:10:03
vegan;Broccoli Slaw w/ Mustard Vinaigrette;american;1145;5078;1507;16/10/2022;20:10:03
vegan;Pesto Stuffed Mushrooms;italian;1601;4009;3117;16/10/2022;20:10:03
vegan;Edamame Spread;japanese;165;408;1865;16/10/2022;20:10:03
vegan;Escalivada (Smoky Slow-Roasted Vegetables);mediterranean;1504;7865;7496;16/10/2022;20:10:10
vegan;Coconut Almond Chia Seed Pudding Recipe;british;2613;10765;606;16/10/2022;20:10:10
vegan;Cucumber-Avocado Cauliflower Rice Sushi;japanese;1814;604;14924;16/10/2022;20:10:10
vegan;"Amaranth ""Risotto"" With Mushrooms";italian;8704;41785;12684;16/10/2022;20:10:10
vegan;Garlicky mushroom penne;mediterranean;414;17131;2315;16/10/2022;20:10:10
vegan;West Indian spiced aubergine curry;indian;1125;6945;154;16/10/2022;20:10:10
vegan;Roasted aubergine & tomato curry;indian;2068;9056;12512;16/10/2022;20:10:10
vegan;Cauliflower, squash, coconut & lentil curry;indian;7702;24144;1183;16/10/2022;20:10:10
vegan;Ripe's Eggplant Romesco Rigatoni;mediterranean;6471;29329;7069;16/10/2022;20:10:10
vegan;Date and Fennel Tofu Scramble;asian;7801;16529;6514;16/10/2022;20:10:10
vegan;Caramelized Onion Hummus;mediterranean;7391;23699;19125;16/10/2022;20:10:10
vegan;Asian Bulgur Wheat Salad;chinese;2018;9919;2931;16/10/2022;20:10:10
vegan;Roast asparagus bowls with tahini lemon dressing;mediterranean;3885;15263;2653;16/10/2022;20:10:10
vegan;Tomato, Fennel, and Crab Soup;french;7604;17531;10106;16/10/2022;20:10:10
vegan;Pasta with Broccoli and Cauliflower;italian;7161;27357;3428;16/10/2022;20:10:17
vegan;Tuscan Black Cabbage Bruschetta - (Crostoni Di Cavolo Nero);italian;1529;6967;40;16/10/2022;20:10:17
vegan;Black-Eyed Pea and Tempeh Beanballs;italian;898;12096;4104;16/10/2022;20:10:17
vegan;Spanish Rice with Chorizo, Beans and Peas;mediterranean;17664;43246;20906;16/10/2022;20:10:17
vegan;Cauliflower Cilantro Salad Recipe;mediterranean;1107;4195;422;16/10/2022;20:10:17
vegan;Spicy, Peanutty Udon with Kale;american;3254;8566;3511;16/10/2022;20:10:17
vegan;Satay noodle soup;asian;1354;5394;392;16/10/2022;20:10:17
vegan;Raw Chocolate Ganache Cake;french;4213;24067;15362;16/10/2022;20:10:17
vegan;#SPINACH #LASAGNA my #Caribbean favourite, #Delicious #Nutritious #Vegetarian;italian;1659;33374;54855;16/10/2022;20:10:17
vegan;"Tempeh ""Chicken"" Salad";american;268;2375;242;16/10/2022;20:10:17
vegan;Easy Chickpea Curry;indian;20131;84344;26799;16/10/2022;20:10:17
vegan;Mint & basil griddled peach salad;mediterranean;2336;11814;4251;16/10/2022;20:10:17
vegan;Seasoned Black-Eyed Peas;south american;1632;10148;3038;16/10/2022;20:10:17
vegan;Southwest Sweet Potato Salad;american;5207;26682;6204;16/10/2022;20:10:17
vegan;Braised Green Beans with Tomatoes;mediterranean;1749;7786;702;16/10/2022;20:10:17
vegan;Curried Cauliflower Soup with Roasted Tomatoes;american;2249;7748;5277;16/10/2022;20:10:17
vegan;Gluten-Free Banana Flapjacks;eastern europe;2133;18577;3369;16/10/2022;20:10:17
vegan;Baked Potato Soup with Crunchy Potato Skins;american;3682;27922;5647;16/10/2022;20:10:17
vegan;Baked Sweet Potatoes with Spiced Lentil Salad & Lemon Tahini Dressing;mediterranean;9897;34721;11632;16/10/2022;20:10:17
vegan;Pistachio Gelato;italian;48;7519;15503;16/10/2022;20:10:24
vegan;Japanese Tabbouleh with Cilantro & Tofu;asian;5781;2475;4247;16/10/2022;20:10:24
vegan;Dairy-Free Spinach Stuffed Shells;american;15682;42675;8512;16/10/2022;20:10:24
vegan;Greek Potato Salad;mediterranean;4915;41681;11081;16/10/2022;20:10:24
vegan;West Coast Avocado Toast;american;1507;421;2111;16/10/2022;20:10:24
vegan;Cook the Book: Brussels Sprout-Potato Hash;french;1846;1108;1042;16/10/2022;20:10:24
vegan;Red Lentil Dhal;indian;9379;23277;1392;16/10/2022;20:10:24
vegan;Chilled spicy tahini noodle bowl;asian;14705;36786;12065;16/10/2022;20:10:24
vegan;Stuffed pumpkin;american;4599;24159;10445;16/10/2022;20:10:24
vegan;Chickpea & roasted parsnip curry;south east asian;8048;35246;14246;16/10/2022;20:10:24
vegan;Charred Green Beans with Mustard Vinaigrette & Hazelnuts;american;138;3834;6236;16/10/2022;20:10:24
vegan;Summer Vegetable Tian;italian;1157;5241;7419;16/10/2022;20:10:24
vegan;Maple Walnut Banana Bread;american;1951;19239;4908;16/10/2022;20:10:24
vegan;Mushroom Quinoa Soup;mediterranean;3224;13305;3429;16/10/2022;20:10:24
vegan;My children love beet salad!;american;2011;9255;5004;16/10/2022;20:10:30
vegan;Egyptian courgettes with dukkah sprinkle;french;6146;18894;434;16/10/2022;20:10:30
vegan;Cream of Cashew Pea Soup;mediterranean;8433;23263;19613;16/10/2022;20:10:30
vegan;Banana “Ice Cream”;american;511;10625;193;16/10/2022;20:10:30
vegan;Peach Pie Ice Cream;american;1416;18815;4556;16/10/2022;20:10:30
vegan;Cider & Honey Kohlrabi Slaw with Radicchio;chinese;1124;9437;4786;16/10/2022;20:10:30
